income_level,age_group,credit_score_derived,debt_ratio_derived,zip_code,phone_area_code,target
52173.6514895825,23.804861699755293,607.7968661921999,0.24403257625581237,60221,979,0
58182.043810019466,17.28737093532365,607.5440871359731,0.05863792981650878,93850,991,1
54469.582477497155,25.02588470976898,599.3312041282152,0.2774692155373257,43167,491,2
54458.27144730295,9.78467089303768,629.2778412829198,-0.09813543378517359,37183,745,0
54450.35040764659,18.04104400803063,617.4983493098005,0.06692484894263867,59310,653,0
51264.99857515022,1.0162998019219232,656.3281290417159,-0.3350238239950629,87769,241,0
54108.720840081514,26.90531155673175,599.5698790991152,0.28269533239031297,44409,381,2
54255.40719051174,26.850227591799047,598.3505778399787,0.3055246446503369,25043,890,2
59003.88128740786,16.69230453441065,609.1092217790525,0.044545144704234485,89622,814,2
54346.10424889391,25.935794101606678,599.3584467840345,0.28548175533244763,53802,485,2
56348.24352829914,26.115782211101475,594.0393669519518,0.30102797618518107,25398,799,1
51757.4147368041,30.693555785853725,594.3631152090297,0.4152807783514145,36338,952,2
58504.40022933861,53.39225716115748,530.5009921043986,1.0016060239675864,44500,691,0
50634.20028317292,0.24217408543954955,660.1446587283532,-0.3453745059395684,75232,330,0
41050.7158399195,25.983111428126772,629.3344016618269,0.3022443794607351,36417,365,1
49146.73812856836,37.12745467687563,585.9201697656083,0.5984569049440441,85540,268,2
46652.48387141341,24.333364158044972,618.9200491019261,0.24277060962961944,71141,637,2
56304.927823431906,20.76781738667352,604.3791584176573,0.1630651259919845,46928,992,2
45156.0829556191,22.637798680260858,627.9329961501917,0.20797608355266106,37764,414,1
52902.49149577888,14.721914160507236,625.3943975741993,0.004469352925381365,93959,384,0
29707.993309146623,25.284812487262773,659.5528555003376,0.28806515784788894,23756,789,1
53863.42614570822,38.18238890180409,571.3850739545893,0.6141290659863631,74135,793,0
55449.71643519162,27.298284155450173,592.1397882784687,0.34985585895128124,99237,250,0
51888.70068054748,29.982904221960816,594.6153361497139,0.40080935246182586,10835,821,2
56962.94876085968,18.79999193352984,605.474442563983,0.11561018965436531,90062,998,2
52361.642890143565,30.085784377235523,593.5526938288141,0.4120509824453553,41402,714,1
51736.05583399024,17.17713638888593,624.3942855944156,0.06817083301951399,28444,775,0
58668.85031951876,47.200152917238114,543.5280664374974,0.8417915109268252,88225,930,0
54434.20645973706,18.139079177719204,611.936321389337,0.0908854167579004,97461,421,0
60681.29914906675,12.672672576420377,612.3376300092641,-0.04816154367815295,18708,246,2
55431.9969952601,16.508173747273027,616.9358190388829,0.0293001692874037,51722,283,0
60982.303384683364,61.40943156138715,509.24867487938775,1.2061743044858773,63751,699,0
52200.09806911259,15.951813548764,623.1487471492366,0.041126760189270306,97271,995,0
38089.99938547636,28.82861019519659,632.2618382750394,0.3460339052811008,42108,606,1
52748.95214051557,25.812092713512516,600.8458313046323,0.28695992944266774,94690,500,0
25473.082538973245,28.602100532229493,659.9967929754112,0.3884937024747194,70298,238,0
31122.109840232155,20.115597453831196,662.9948961100529,0.16467011698313375,30149,921,1
37258.161682443446,21.00689113428204,649.288238309558,0.16842274205376334,85651,365,1
55215.76796547472,22.5283187457198,605.2167452164656,0.19473312243959348,55332,817,0
53751.28705648075,28.06540927261979,597.8854772009776,0.32119833897117966,44848,417,2
54238.30387420538,25.755783820442254,599.0516515515691,0.28206778238979135,46069,211,2
52663.09185152557,41.605317715434,569.6654958479818,0.7062287859618268,65835,310,0
59809.88092635395,58.24121417677566,516.5420876192665,1.1227028373442416,29439,420,0
58130.64160317601,60.89306051704974,512.4872216159631,1.2137770925286466,55841,858,0
55711.462425430545,20.585344184228155,606.2871196249082,0.15767509372832847,27793,765,1
53901.47346137268,48.10740339100507,553.3389022471682,0.8575758384878773,51617,790,0
52221.881920781394,23.658151465434255,607.974883348695,0.22679826703839323,81743,390,0
53513.43154911767,26.820377168615277,597.571512989264,0.32502983140110575,37263,210,2
51734.34706020487,26.13899989926519,603.1557287716682,0.304053991178803,35993,750,1
41275.47452564316,19.180132108094565,641.877874959177,0.13242788214706597,39591,331,1
52016.908432310025,21.53057737585286,615.9550134200445,0.15583500433773834,31641,368,1
